DateTime,Temp,MinTemp,MaxTemp,Press,MinPress,MaxPress,Humid,MinHumid,MaxHumid,Dew,MinDew,MaxDew,WindSpd,Gust,WindDir,Rain,Rad
2000-12-15,8.920833333333333,0.0,23.7,366.6583333333333,0.0,881.9,35.0,0,94,7.704166666666667,0.0,19.4,20.16,33.84,124.0,0.0,322.7083333333333
2000-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-22,4.6499999999999995,0.0,24.2,184.69583333333333,0.0,887.8,15.541666666666666,0,83,3.654166666666667,0.0,18.9,10.44,17.64,59.333333333333336,0.0,53.166666666666664
2000-12-23,21.59583333333333,18.6,28.3,887.5124999999999,884.9,889.4,80.29166666666667,50,95,17.854166666666668,15.9,19.6,11.879999999999999,35.28,171.04166666666666,1.4,949.7916666666666
2000-12-24,22.275000000000002,17.9,27.7,886.8541666666666,884.1,888.3,74.375,43,96,17.129166666666666,12.3,19.2,16.92,56.519999999999996,159.875,9.399999999999999,973.0833333333334
2000-12-25,22.7,18.1,28.1,887.3125,885.3,889.1,72.375,47,95,17.104166666666668,14.4,19.4,18.0,31.319999999999997,113.5,2.0,1030.125
2000-12-26,23.683333333333334,18.4,28.6,887.1458333333334,884.4,889.2,61.041666666666664,36,85,15.1875,11.4,18.0,18.36,39.24,78.375,0.0,1195.7916666666667
2000-12-27,23.745833333333334,17.2,29.6,886.8625000000001,885.2,888.3,58.416666666666664,26,91,14.354166666666666,7.4,17.0,13.32,24.48,107.29166666666667,0.0,1222.375
2000-12-28,22.72083333333333,17.8,30.5,886.7333333333332,884.1,888.6,60.083333333333336,26,92,13.933333333333332,7.2,18.5,15.48,40.68000000000001,140.0,33.8,895.8333333333334
2000-12-29,22.433333333333334,17.6,27.6,886.4416666666666,884.0,888.0,72.54166666666667,42,93,16.8625,12.8,18.7,17.28,34.56,151.95833333333334,2.4,1082.7083333333333
2000-12-30,22.145833333333332,19.2,28.4,886.2083333333334,883.7,888.1,77.08333333333333,47,94,17.675,15.9,19.4,14.76,30.6,242.0,6.6000000000000005,756.375
2000-12-31,21.40416666666667,18.0,27.4,886.0749999999999,883.6,888.6,81.16666666666667,53,97,17.691666666666666,15.9,19.2,18.36,32.4,256.8333333333333,25.400000000000002,1012.75
